date,region,confirmed,deaths
2021-11-15,Seattle (King Co),169719,2056
2021-11-15,Vancouver (BC),213020,2273
2021-11-16,Portland (Multnomah Co),58932,803
2021-11-16,Seattle (King Co),169923,2059
2021-11-16,Vancouver (BC),213358,2274
2021-11-17,Portland (Multnomah Co),59041,805
2021-11-17,Seattle (King Co),170363,2066
2021-11-17,Vancouver (BC),213682,2281
2021-11-18,Portland (Multnomah Co),59179,805
2021-11-18,Seattle (King Co),170722,2067
2021-11-18,Vancouver (BC),214150,2290
2021-11-19,Portland (Multnomah Co),59319,809
2021-11-19,Seattle (King Co),171009,2068
2021-11-19,Vancouver (BC),214636,2293
2021-11-20,Portland (Multnomah Co),59319,809
2021-11-20,Seattle (King Co),171009,2068
2021-11-20,Vancouver (BC),215026,2293
2021-11-21,Portland (Multnomah Co),59319,809
2021-11-21,Seattle (King Co),171009,2068
2021-11-21,Vancouver (BC),215358,2293
2021-11-22,Portland (Multnomah Co),59604,830
2021-11-22,Seattle (King Co),171717,2072
2021-11-22,Vancouver (BC),215677,2303
2021-11-23,Portland (Multnomah Co),59683,833
2021-11-23,Seattle (King Co),171837,2078
2021-11-23,Vancouver (BC),216012,2304
2021-11-24,Portland (Multnomah Co),59768,836
2021-11-24,Seattle (King Co),172009,2081
2021-11-24,Vancouver (BC),216334,2313
2021-11-25,Portland (Multnomah Co),59768,836
2021-11-25,Seattle (King Co),172009,2081
2021-11-25,Vancouver (BC),216758,2316
2021-11-26,Portland (Multnomah Co),59768,836
2021-11-26,Seattle (King Co),172009,2081
2021-11-26,Vancouver (BC),217099,2322
2021-11-27,Portland (Multnomah Co),59768,836
2021-11-27,Seattle (King Co),172009,2081
2021-11-27,Vancouver (BC),217487,2322
2021-11-28,Portland (Multnomah Co),59768,836
2021-11-28,Seattle (King Co),172009,2081
2021-11-28,Vancouver (BC),217796,2322
2021-11-29,Portland (Multnomah Co),60179,836
2021-11-29,Seattle (King Co),173060,2086
2021-11-29,Vancouver (BC),218068,2333
2021-11-30,Portland (Multnomah Co),60298,839
2021-11-30,Seattle (King Co),173130,2086
2021-11-30,Vancouver (BC),218426,2333
2021-12-01,Portland (Multnomah Co),60432,839
2021-12-01,Seattle (King Co),173948,2096
2021-12-01,Vancouver (BC),218812,2340
2021-12-02,Portland (Multnomah Co),60577,844
2021-12-02,Seattle (King Co),174158,2098
2021-12-02,Vancouver (BC),219180,2345
2021-12-03,Portland (Multnomah Co),60720,847
2021-12-03,Seattle (King Co),174550,2102
2021-12-03,Vancouver (BC),219584,2351
2021-12-04,Portland (Multnomah Co),60720,847
2021-12-04,Seattle (King Co),174550,2102
2021-12-04,Vancouver (BC),219935,2351
2021-12-05,Portland (Multnomah Co),60720,847
2021-12-05,Seattle (King Co),174550,2102
2021-12-05,Vancouver (BC),220246,2351
2021-12-06,Portland (Multnomah Co),61066,850
2021-12-06,Seattle (King Co),175160,2115
2021-12-06,Vancouver (BC),220530,2362
2021-12-07,Portland (Multnomah Co),61160,856
2021-12-07,Seattle (King Co),175548,2117
2021-12-07,Vancouver (BC),220856,2363
2021-12-08,Portland (Multnomah Co),61268,858
2021-12-08,Seattle (King Co),175671,2118
2021-12-08,Vancouver (BC),221235,2369
2021-12-09,Portland (Multnomah Co),61503,861
2021-12-09,Seattle (King Co),176320,2122
2021-12-09,Vancouver (BC),221576,2378
2021-12-10,Portland (Multnomah Co),61622,867
2021-12-10,Seattle (King Co),176450,2127
2021-12-10,Vancouver (BC),222013,2381
2021-12-11,Portland (Multnomah Co),61622,867
2021-12-11,Seattle (King Co),176450,2127
2021-12-11,Vancouver (BC),222428,2381
2021-12-12,Portland (Multnomah Co),61622,867
2021-12-12,Seattle (King Co),176450,2127
2021-12-12,Vancouver (BC),222793,2381
2021-12-13,Portland (Multnomah Co),61838,876
2021-12-13,Seattle (King Co),177441,2127
2021-12-13,Vancouver (BC),223142,2386
2021-12-14,Portland (Multnomah Co),61920,883
2021-12-14,Seattle (King Co),177616,2129
2021-12-14,Vancouver (BC),223661,2386
2021-12-15,Portland (Multnomah Co),62042,890
2021-12-15,Seattle (King Co),178066,2131
2021-12-15,Vancouver (BC),224245,2393
2021-12-16,Portland (Multnomah Co),62173,891
2021-12-16,Seattle (King Co),178703,2135
2021-12-16,Vancouver (BC),224998,2396
2021-12-17,Portland (Multnomah Co),62375,891
2021-12-17,Seattle (King Co),179396,2138
2021-12-17,Vancouver (BC),225785,2399
2021-12-18,Portland (Multnomah Co),62375,891
2021-12-18,Seattle (King Co),179396,2138
2021-12-18,Vancouver (BC),226696,2399
2021-12-19,Portland (Multnomah Co),62375,891
2021-12-19,Seattle (King Co),179396,2138
2021-12-19,Vancouver (BC),227528,2399
2021-12-20,Portland (Multnomah Co),62698,891
2021-12-20,Seattle (King Co),181570,2139
2021-12-20,Vancouver (BC),228335,2402
2021-12-21,Portland (Multnomah Co),62889,893
2021-12-21,Seattle (King Co),182420,2140
2021-12-21,Vancouver (BC),229643,2403
2021-12-22,Portland (Multnomah Co),63123,900
2021-12-22,Seattle (King Co),183037,2144
2021-12-22,Vancouver (BC),231171,2409
2021-12-23,Portland (Multnomah Co),63468,900
2021-12-23,Seattle (King Co),185916,2152
2021-12-23,Vancouver (BC),233217,2410
2021-12-24,Portland (Multnomah Co),63468,900
2021-12-24,Seattle (King Co),185916,2152
2021-12-24,Vancouver (BC),235658,2414
2021-12-25,Portland (Multnomah Co),63468,900
2021-12-25,Seattle (King Co),185916,2152
2021-12-25,Vancouver (BC),238210,2414
2021-12-26,Portland (Multnomah Co),63468,900
2021-12-26,Seattle (King Co),185916,2152
2021-12-26,Vancouver (BC),240233,2414
2021-12-27,Portland (Multnomah Co),64497,900
2021-12-27,Seattle (King Co),194215,2155
2021-12-27,Vancouver (BC),241946,2414
2021-12-28,Portland (Multnomah Co),64752,900
2021-12-28,Seattle (King Co),196625,2158
2021-12-28,Vancouver (BC),243731,2414
2021-12-29,Portland (Multnomah Co),65174,902
2021-12-29,Seattle (King Co),198517,2159
2021-12-29,Vancouver (BC),246671,2419
2021-12-30,Portland (Multnomah Co),65814,902
2021-12-30,Seattle (King Co),200875,2164
2021-12-30,Vancouver (BC),251054,2420
2021-12-31,Portland (Multnomah Co),65814,902
2021-12-31,Seattle (King Co),200875,2164
2021-12-31,Vancouver (BC),254849,2423
2022-01-01,Portland (Multnomah Co),65814,902
2022-01-01,Seattle (King Co),200875,2164
2022-01-01,Vancouver (BC),258882,2423
2022-01-02,Portland (Multnomah Co),65814,902
2022-01-02,Seattle (King Co),200875,2164
2022-01-02,Vancouver (BC),261951,2423
2022-01-03,Portland (Multnomah Co),68383,905
2022-01-03,Seattle (King Co),212295,2167
2022-01-03,Vancouver (BC),264181,2423
2022-01-04,Portland (Multnomah Co),69166,911
2022-01-04,Seattle (King Co),214904,2172
2022-01-04,Vancouver (BC),266710,2427
2022-01-05,Portland (Multnomah Co),70432,911
2022-01-05,Seattle (King Co),218918,2178
2022-01-05,Vancouver (BC),270508,2427
2022-01-06,Portland (Multnomah Co),72032,914
2022-01-06,Seattle (King Co),224612,2186
2022-01-06,Vancouver (BC),273731,2430
2022-01-07,Portland (Multnomah Co),74410,918
2022-01-07,Seattle (King Co),229984,2199
2022-01-07,Vancouver (BC),276875,2439
2022-01-08,Portland (Multnomah Co),74410,918
2022-01-08,Seattle (King Co),229984,2199
2022-01-08,Vancouver (BC),279448,2439
2022-01-09,Portland (Multnomah Co),74410,918
2022-01-09,Seattle (King Co),229984,2199
2022-01-09,Vancouver (BC),281735,2439
2022-01-10,Portland (Multnomah Co),78797,921
2022-01-10,Seattle (King Co),248777,2198
2022-01-10,Vancouver (BC),283841,2446
2022-01-11,Portland (Multnomah Co),80142,925
2022-01-11,Seattle (King Co),254174,2213
2022-01-11,Vancouver (BC),286080,2449
2022-01-12,Portland (Multnomah Co),81598,930
2022-01-12,Seattle (King Co),259422,2220
2022-01-12,Vancouver (BC),288692,2455
2022-01-13,Portland (Multnomah Co),83473,934
2022-01-13,Seattle (King Co),264209,2222
2022-01-13,Vancouver (BC),291246,2462
2022-01-14,Portland (Multnomah Co),85131,935
2022-01-14,Seattle (King Co),269433,2241
2022-01-14,Vancouver (BC),293521,2468
2022-01-15,Portland (Multnomah Co),85131,935
2022-01-15,Seattle (King Co),269433,2241
2022-01-15,Vancouver (BC),295904,2468
2022-01-16,Portland (Multnomah Co),85131,935
2022-01-16,Seattle (King Co),269433,2241
2022-01-16,Vancouver (BC),297637,2468
2022-01-17,Portland (Multnomah Co),85131,935
2022-01-17,Seattle (King Co),269433,2241
2022-01-17,Vancouver (BC),299146,2490
2022-01-18,Portland (Multnomah Co),90126,934
2022-01-18,Seattle (King Co),288810,2248
2022-01-18,Vancouver (BC),301178,2492
2022-01-19,Portland (Multnomah Co),91246,935
2022-01-19,Seattle (King Co),293253,2270
2022-01-19,Vancouver (BC),303565,2505
2022-01-20,Portland (Multnomah Co),92679,935
2022-01-20,Seattle (King Co),298790,2275
2022-01-20,Vancouver (BC),305715,2520
2022-01-21,Portland (Multnomah Co),94163,940
2022-01-21,Seattle (King Co),302926,2276
2022-01-21,Vancouver (BC),308079,2529
2022-01-22,Portland (Multnomah Co),94163,940
2022-01-22,Seattle (King Co),302926,2276
2022-01-22,Vancouver (BC),310242,2529
2022-01-23,Portland (Multnomah Co),94163,940
2022-01-23,Seattle (King Co),302926,2276
2022-01-23,Vancouver (BC),311731,2529
2022-01-24,Portland (Multnomah Co),97106,944
2022-01-24,Seattle (King Co),314592,2287
2022-01-24,Vancouver (BC),313076,2553
2022-01-25,Portland (Multnomah Co),97855,949
2022-01-25,Seattle (King Co),319375,2301
2022-01-25,Vancouver (BC),314787,2554
2022-01-26,Portland (Multnomah Co),98786,956
2022-01-26,Seattle (King Co),327961,2316
2022-01-26,Vancouver (BC),316873,2575
2022-01-27,Portland (Multnomah Co),99887,960
2022-01-27,Seattle (King Co),330897,2313
2022-01-27,Vancouver (BC),318906,2588
2022-01-28,Portland (Multnomah Co),100812,963
2022-01-28,Seattle (King Co),335376,2313
2022-01-28,Vancouver (BC),320540,2597
2022-01-29,Portland (Multnomah Co),100812,963
2022-01-29,Seattle (King Co),335376,2313
2022-01-29,Vancouver (BC),322265,2597
2022-01-30,Portland (Multnomah Co),100812,963
2022-01-30,Seattle (King Co),335376,2313
2022-01-30,Vancouver (BC),323558,2597
2022-01-31,Portland (Multnomah Co),102610,963
2022-01-31,Seattle (King Co),346077,2330
2022-01-31,Vancouver (BC),324615,2616
2022-02-01,Portland (Multnomah Co),103280,964
2022-02-01,Seattle (King Co),346077,2330
2022-02-01,Vancouver (BC),325851,2625
2022-02-02,Portland (Multnomah Co),103905,970
2022-02-02,Seattle (King Co),349214,2361
2022-02-02,Vancouver (BC),327625,2643
2022-02-03,Portland (Multnomah Co),104497,970
2022-02-03,Seattle (King Co),350701,2394
2022-02-03,Vancouver (BC),329143,2656
2022-02-04,Portland (Multnomah Co),105020,982
2022-02-04,Seattle (King Co),351932,2401
2022-02-04,Vancouver (BC),330638,2675
2022-02-05,Portland (Multnomah Co),105020,982
2022-02-05,Seattle (King Co),351932,2401
2022-02-05,Vancouver (BC),331964,2675
2022-02-06,Portland (Multnomah Co),105020,982
2022-02-06,Seattle (King Co),351932,2401
2022-02-06,Vancouver (BC),333082,2675
2022-02-07,Portland (Multnomah Co),106231,991
2022-02-07,Seattle (King Co),356001,2419
2022-02-07,Vancouver (BC),333925,2707
2022-02-08,Portland (Multnomah Co),106614,993
2022-02-08,Seattle (King Co),356460,2431
2022-02-08,Vancouver (BC),335042,2707
2022-02-09,Portland (Multnomah Co),107011,1001
2022-02-09,Seattle (King Co),357858,2447
2022-02-09,Vancouver (BC),336229,2725
2022-02-10,Portland (Multnomah Co),107436,1005
2022-02-10,Seattle (King Co),360425,2453
2022-02-10,Vancouver (BC),337547,2730
2022-02-11,Portland (Multnomah Co),107740,1009
2022-02-11,Seattle (King Co),361215,2467
2022-02-11,Vancouver (BC),338585,2747
2022-02-12,Portland (Multnomah Co),107740,1009
2022-02-12,Seattle (King Co),361215,2467
2022-02-12,Vancouver (BC),339736,2747
2022-02-13,Portland (Multnomah Co),107740,1009
2022-02-13,Seattle (King Co),361215,2467
2022-02-13,Vancouver (BC),340619,2747
2022-02-14,Portland (Multnomah Co),108500,1013
2022-02-14,Seattle (King Co),361948,2484
2022-02-14,Vancouver (BC),341286,2764
2022-02-15,Portland (Multnomah Co),108689,1015
2022-02-15,Seattle (King Co),361829,2484
2022-02-15,Vancouver (BC),341532,2766
2022-02-16,Portland (Multnomah Co),108896,1015
2022-02-16,Seattle (King Co),362022,2500
2022-02-16,Vancouver (BC),342282,2777
2022-02-17,Portland (Multnomah Co),109197,1017
2022-02-17,Seattle (King Co),362256,2517
2022-02-17,Vancouver (BC),342939,2781
2022-02-18,Portland (Multnomah Co),109428,1018
2022-02-18,Seattle (King Co),362616,2526
2022-02-18,Vancouver (BC),343631,2786
2022-02-19,Portland (Multnomah Co),109428,1018
2022-02-19,Seattle (King Co),362616,2526
2022-02-19,Vancouver (BC),344262,2786
2022-02-20,Portland (Multnomah Co),109428,1018
2022-02-20,Seattle (King Co),362616,2526
2022-02-20,Vancouver (BC),344833,2786
2022-02-21,Portland (Multnomah Co),109428,1018
2022-02-21,Seattle (King Co),362616,2526
2022-02-21,Vancouver (BC),345257,2786
2022-02-22,Portland (Multnomah Co),109934,1023
2022-02-22,Seattle (King Co),364445,2532
2022-02-22,Vancouver (BC),345734,2830
2022-02-23,Portland (Multnomah Co),110096,1027
2022-02-23,Seattle (King Co),364481,2541
2022-02-23,Vancouver (BC),346196,2831
2022-02-24,Portland (Multnomah Co),110224,1045
2022-02-24,Seattle (King Co),364846,2540
2022-02-24,Vancouver (BC),346793,2840
2022-02-25,Portland (Multnomah Co),110368,1045
2022-02-25,Seattle (King Co),364955,2553
2022-02-25,Vancouver (BC),347331,2851
2022-02-26,Portland (Multnomah Co),110368,1045
2022-02-26,Seattle (King Co),364955,2553
2022-02-26,Vancouver (BC),347729,2851
2022-02-27,Portland (Multnomah Co),110368,1045
2022-02-27,Seattle (King Co),364955,2553
2022-02-27,Vancouver (BC),348026,2851
2022-02-28,Portland (Multnomah Co),110697,1050
2022-02-28,Seattle (King Co),365873,2569
2022-02-28,Vancouver (BC),348305,2873
2022-03-01,Portland (Multnomah Co),110800,1054
2022-03-01,Seattle (King Co),365873,2569
2022-03-01,Vancouver (BC),348771,2873
2022-03-02,Portland (Multnomah Co),110916,1054
2022-03-02,Seattle (King Co),366645,2577
2022-03-02,Vancouver (BC),349213,2883
2022-03-03,Portland (Multnomah Co),111056,1061
2022-03-03,Seattle (King Co),366645,2577
2022-03-03,Vancouver (BC),349604,2896
2022-03-04,Portland (Multnomah Co),111223,1062
2022-03-04,Seattle (King Co),367328,2593
2022-03-04,Vancouver (BC),349944,2903
2022-03-05,Portland (Multnomah Co),111223,1062
2022-03-05,Seattle (King Co),367328,2593
2022-03-05,Vancouver (BC),350329,2903
2022-03-06,Portland (Multnomah Co),111223,1062
2022-03-06,Seattle (King Co),367328,2593
2022-03-06,Vancouver (BC),350656,2903
2022-03-07,Portland (Multnomah Co),111440,1069
2022-03-07,Seattle (King Co),367807,2593
2022-03-07,Vancouver (BC),350941,2914
2022-03-08,Portland (Multnomah Co),111494,1074
2022-03-08,Seattle (King Co),367807,2593
2022-03-08,Vancouver (BC),351141,2915
2022-03-09,Portland (Multnomah Co),111582,1079
2022-03-09,Seattle (King Co),368391,2620
2022-03-09,Vancouver (BC),351415,2929
2022-03-10,Portland (Multnomah Co),111644,1094
2022-03-10,Seattle (King Co),368391,2620
2022-03-10,Vancouver (BC),351751,2932
2022-03-11,Portland (Multnomah Co),111747,1098
2022-03-11,Seattle (King Co),369046,2631
2022-03-11,Vancouver (BC),352039,2932
2022-03-12,Portland (Multnomah Co),111747,1098
2022-03-12,Seattle (King Co),369046,2631
2022-03-12,Vancouver (BC),352319,2932
2022-03-13,Portland (Multnomah Co),111747,1098
2022-03-13,Seattle (King Co),369046,2631
2022-03-13,Vancouver (BC),352530,2932
2022-03-14,Portland (Multnomah Co),111911,1099
2022-03-14,Seattle (King Co),369599,2635
2022-03-14,Vancouver (BC),352728,2946
2022-03-15,Portland (Multnomah Co),111984,1102
2022-03-15,Seattle (King Co),369599,2635
2022-03-15,Vancouver (BC),352904,2946
2022-03-16,Portland (Multnomah Co),112053,1105
2022-03-16,Seattle (King Co),370114,2649
2022-03-16,Vancouver (BC),353139,2953
2022-03-17,Portland (Multnomah Co),112116,1108
2022-03-17,Seattle (King Co),370114,2649
2022-03-17,Vancouver (BC),353379,2960
2022-03-18,Portland (Multnomah Co),112182,1108
2022-03-18,Seattle (King Co),370694,2659
2022-03-18,Vancouver (BC),353578,2966
2022-03-19,Portland (Multnomah Co),112182,1108
2022-03-19,Seattle (King Co),370694,2659
2022-03-19,Vancouver (BC),353778,2966
2022-03-20,Portland (Multnomah Co),112182,1108
2022-03-20,Seattle (King Co),370694,2659
2022-03-20,Vancouver (BC),353948,2966
2022-03-21,Portland (Multnomah Co),112315,1108
2022-03-21,Seattle (King Co),371216,2658
2022-03-21,Vancouver (BC),354084,2974
2022-03-22,Portland (Multnomah Co),112369,1108
2022-03-22,Seattle (King Co),371216,2658
2022-03-22,Vancouver (BC),354334,2974
2022-03-23,Portland (Multnomah Co),112471,1116
2022-03-23,Seattle (King Co),371678,2679
2022-03-23,Vancouver (BC),354603,2975
2022-03-24,Portland (Multnomah Co),112554,1118
2022-03-24,Seattle (King Co),371678,2679
2022-03-24,Vancouver (BC),354874,2981
2022-03-25,Portland (Multnomah Co),112610,1118
2022-03-25,Seattle (King Co),372411,2684
2022-03-25,Vancouver (BC),355092,2983
2022-03-26,Portland (Multnomah Co),112610,1118
2022-03-26,Seattle (King Co),372411,2684
2022-03-26,Vancouver (BC),355299,2983
2022-03-27,Portland (Multnomah Co),112610,1118
2022-03-27,Seattle (King Co),372411,2684
2022-03-27,Vancouver (BC),355496,2983
2022-03-28,Portland (Multnomah Co),112771,1122
2022-03-28,Seattle (King Co),373239,2690
2022-03-28,Vancouver (BC),355648,2989
2022-03-29,Portland (Multnomah Co),112871,1131
2022-03-29,Seattle (King Co),373239,2690
2022-03-29,Vancouver (BC),355935,2990
2022-03-30,Portland (Multnomah Co),112976,1133
2022-03-30,Seattle (King Co),373931,2699
2022-03-30,Vancouver (BC),356252,2996
2022-03-31,Portland (Multnomah Co),113064,1135
2022-03-31,Seattle (King Co),373931,2699
2022-03-31,Vancouver (BC),356501,2998
2022-04-01,Portland (Multnomah Co),113186,1135
2022-04-01,Seattle (King Co),374748,2703
2022-04-01,Vancouver (BC),356858,3002
2022-04-02,Portland (Multnomah Co),113186,1135
2022-04-02,Seattle (King Co),374748,2703
2022-04-02,Vancouver (BC),357242,3004
2022-04-03,Portland (Multnomah Co),113186,1135
2022-04-03,Seattle (King Co),374748,2703
2022-04-03,Vancouver (BC),357331,3004
2022-04-04,Portland (Multnomah Co),113388,1149
2022-04-04,Seattle (King Co),375676,2705
2022-04-04,Vancouver (BC),357500,3004
2022-04-05,Portland (Multnomah Co),113492,1151
2022-04-05,Seattle (King Co),375676,2705
2022-04-05,Vancouver (BC),357758,3004
2022-04-06,Portland (Multnomah Co),113604,1152
2022-04-06,Seattle (King Co),378891,2706
2022-04-06,Vancouver (BC),357974,3004
2022-04-07,Portland (Multnomah Co),113739,1163
2022-04-07,Seattle (King Co),378891,2706
2022-04-07,Vancouver (BC),357974,3004
2022-04-08,Portland (Multnomah Co),113905,1167
2022-04-08,Seattle (King Co),380229,2712
2022-04-08,Vancouver (BC),357974,3004
2022-04-09,Portland (Multnomah Co),113905,1167
2022-04-09,Seattle (King Co),380229,2712
2022-04-09,Vancouver (BC),359002,3036
2022-04-10,Portland (Multnomah Co),113905,1167
2022-04-10,Seattle (King Co),380229,2712
2022-04-10,Vancouver (BC),359002,3036
2022-04-11,Portland (Multnomah Co),114232,1172
2022-04-11,Seattle (King Co),381614,2716
2022-04-11,Vancouver (BC),359002,3036
2022-04-12,Portland (Multnomah Co),114392,1186
2022-04-12,Seattle (King Co),381614,2716
2022-04-12,Vancouver (BC),359002,3036
2022-04-13,Portland (Multnomah Co),114560,1188
2022-04-13,Seattle (King Co),382806,2717
2022-04-13,Vancouver (BC),359002,3036
2022-04-14,Portland (Multnomah Co),114782,1189
2022-04-14,Seattle (King Co),382806,2717
2022-04-14,Vancouver (BC),359002,3036
2022-04-15,Portland (Multnomah Co),114945,1191
2022-04-15,Seattle (King Co),384353,2724
2022-04-15,Vancouver (BC),359002,3036
2022-04-16,Portland (Multnomah Co),114945,1191
2022-04-16,Seattle (King Co),384353,2724
2022-04-16,Vancouver (BC),361034,3077
2022-04-17,Portland (Multnomah Co),114945,1191
2022-04-17,Seattle (King Co),384353,2724
2022-04-17,Vancouver (BC),361034,3077
2022-04-18,Portland (Multnomah Co),114945,1191
2022-04-18,Seattle (King Co),386023,2724
2022-04-18,Vancouver (BC),361034,3077
2022-04-19,Portland (Multnomah Co),115725,1191
2022-04-19,Seattle (King Co),386023,2724
2022-04-19,Vancouver (BC),361034,3077
2022-04-20,Portland (Multnomah Co),116028,1192
2022-04-20,Seattle (King Co),386808,2730
2022-04-20,Vancouver (BC),361034,3077
2022-04-21,Portland (Multnomah Co),116347,1193
2022-04-21,Seattle (King Co),386808,2730
2022-04-21,Vancouver (BC),361034,3077
2022-04-22,Portland (Multnomah Co),116609,1193
2022-04-22,Seattle (King Co),388710,2733
2022-04-22,Vancouver (BC),361034,3077
2022-04-23,Portland (Multnomah Co),116609,1193
2022-04-23,Seattle (King Co),388710,2733
2022-04-23,Vancouver (BC),363302,3147
2022-04-24,Portland (Multnomah Co),116609,1193
2022-04-24,Seattle (King Co),388710,2733
2022-04-24,Vancouver (BC),363302,3147
2022-04-25,Portland (Multnomah Co),117320,1194
2022-04-25,Seattle (King Co),391842,2735
2022-04-25,Vancouver (BC),363302,3147
2022-04-26,Portland (Multnomah Co),117641,1194
2022-04-26,Seattle (King Co),391842,2735
2022-04-26,Vancouver (BC),363302,3147
2022-04-27,Portland (Multnomah Co),117984,1195
2022-04-27,Seattle (King Co),393274,2736
2022-04-27,Vancouver (BC),363302,3147
2022-04-28,Portland (Multnomah Co),118394,1195
2022-04-28,Seattle (King Co),393274,2736
2022-04-28,Vancouver (BC),363302,3147
2022-04-29,Portland (Multnomah Co),118940,1195
2022-04-29,Seattle (King Co),395392,2740
2022-04-29,Vancouver (BC),363302,3147
2022-04-30,Portland (Multnomah Co),118940,1195
2022-04-30,Seattle (King Co),395392,2740
2022-04-30,Vancouver (BC),365577,3226
2022-05-01,Portland (Multnomah Co),118940,1195
2022-05-01,Seattle (King Co),395392,2740
2022-05-01,Vancouver (BC),365577,3226
2022-05-02,Portland (Multnomah Co),119638,1195
2022-05-02,Seattle (King Co),400290,2741
2022-05-02,Vancouver (BC),365577,3226
2022-05-03,Portland (Multnomah Co),120198,1197
2022-05-03,Seattle (King Co),400290,2741
2022-05-03,Vancouver (BC),365577,3226
2022-05-04,Portland (Multnomah Co),120585,1199
2022-05-04,Seattle (King Co),400183,2750
2022-05-04,Vancouver (BC),365577,3226
2022-05-05,Portland (Multnomah Co),121078,1199
2022-05-05,Seattle (King Co),400183,2750
2022-05-05,Vancouver (BC),365577,3226
2022-05-06,Portland (Multnomah Co),121435,1201
2022-05-06,Seattle (King Co),402422,2754
2022-05-06,Vancouver (BC),365577,3226
2022-05-07,Portland (Multnomah Co),121435,1201
2022-05-07,Seattle (King Co),402422,2754
2022-05-07,Vancouver (BC),367559,3307
2022-05-08,Portland (Multnomah Co),121435,1201
2022-05-08,Seattle (King Co),402422,2754
2022-05-08,Vancouver (BC),367559,3307
2022-05-09,Portland (Multnomah Co),122257,1203
2022-05-09,Seattle (King Co),405165,2757
2022-05-09,Vancouver (BC),367559,3307
2022-05-10,Portland (Multnomah Co),122650,1203
2022-05-10,Seattle (King Co),405165,2757
2022-05-10,Vancouver (BC),367559,3307
2022-05-11,Portland (Multnomah Co),123025,1203
2022-05-11,Seattle (King Co),407538,2765
2022-05-11,Vancouver (BC),367559,3307
2022-05-12,Portland (Multnomah Co),123448,1206
2022-05-12,Seattle (King Co),407538,2765
2022-05-12,Vancouver (BC),367559,3307
2022-05-13,Portland (Multnomah Co),123906,1207
2022-05-13,Seattle (King Co),410322,2774
2022-05-13,Vancouver (BC),367559,3307
2022-05-14,Portland (Multnomah Co),123906,1207
2022-05-14,Seattle (King Co),410322,2774
2022-05-14,Vancouver (BC),369202,3398
2022-05-15,Portland (Multnomah Co),123906,1207
2022-05-15,Seattle (King Co),410322,2774
2022-05-15,Vancouver (BC),369202,3398
2022-05-16,Portland (Multnomah Co),124772,1208
2022-05-16,Seattle (King Co),413359,2775
2022-05-16,Vancouver (BC),369202,3398
2022-05-17,Portland (Multnomah Co),125217,1208
2022-05-17,Seattle (King Co),413359,2775
2022-05-17,Vancouver (BC),369202,3398
2022-05-18,Portland (Multnomah Co),125633,1208
2022-05-18,Seattle (King Co),416050,2781
2022-05-18,Vancouver (BC),369202,3398
2022-05-19,Portland (Multnomah Co),126027,1210
2022-05-19,Seattle (King Co),416050,2781
2022-05-19,Vancouver (BC),369202,3398
2022-05-20,Portland (Multnomah Co),126733,1211
2022-05-20,Seattle (King Co),419203,2781
2022-05-20,Vancouver (BC),369202,3398
2022-05-21,Portland (Multnomah Co),126733,1211
2022-05-21,Seattle (King Co),419203,2781
2022-05-21,Vancouver (BC),370559,3469
2022-05-22,Portland (Multnomah Co),126733,1211
2022-05-22,Seattle (King Co),419203,2781
2022-05-22,Vancouver (BC),370559,3469
2022-05-23,Portland (Multnomah Co),127883,1211
2022-05-23,Seattle (King Co),422479,2786
2022-05-23,Vancouver (BC),370559,3469
2022-05-24,Portland (Multnomah Co),128341,1213
2022-05-24,Seattle (King Co),422479,2786
2022-05-24,Vancouver (BC),370559,3469
2022-05-25,Portland (Multnomah Co),128709,1215
2022-05-25,Seattle (King Co),425488,2797
2022-05-25,Vancouver (BC),370559,3469
2022-05-26,Portland (Multnomah Co),129149,1215
2022-05-26,Seattle (King Co),425488,2797
2022-05-26,Vancouver (BC),370559,3469
2022-05-27,Portland (Multnomah Co),129613,1215
2022-05-27,Seattle (King Co),428791,2810
2022-05-27,Vancouver (BC),370559,3469
2022-05-28,Portland (Multnomah Co),129613,1215
2022-05-28,Seattle (King Co),428791,2810
2022-05-28,Vancouver (BC),371720,3547
2022-05-29,Portland (Multnomah Co),129613,1215
2022-05-29,Seattle (King Co),428791,2810
2022-05-29,Vancouver (BC),371720,3547
2022-05-30,Portland (Multnomah Co),129613,1215
2022-05-30,Seattle (King Co),428791,2810
2022-05-30,Vancouver (BC),371720,3547
2022-05-31,Portland (Multnomah Co),130865,1219
2022-05-31,Seattle (King Co),432616,2810
2022-05-31,Vancouver (BC),371720,3547
2022-06-01,Portland (Multnomah Co),131201,1219
2022-06-01,Seattle (King Co),433139,2818
2022-06-01,Vancouver (BC),371720,3547
2022-06-02,Portland (Multnomah Co),131619,1219
2022-06-02,Seattle (King Co),433139,2818
2022-06-02,Vancouver (BC),371720,3547
2022-06-03,Portland (Multnomah Co),131875,1224
2022-06-03,Seattle (King Co),437126,2824
2022-06-03,Vancouver (BC),371720,3547
2022-06-04,Portland (Multnomah Co),131875,1224
2022-06-04,Seattle (King Co),437126,2824
2022-06-04,Vancouver (BC),372611,3614
2022-06-05,Portland (Multnomah Co),131875,1224
2022-06-05,Seattle (King Co),437126,2824
2022-06-05,Vancouver (BC),372611,3614
2022-06-06,Portland (Multnomah Co),132946,1224
2022-06-06,Seattle (King Co),440893,2828
2022-06-06,Vancouver (BC),372611,3614
